scene_path,scope,scene_id,status,pbpt_exit_code,mi3_exit_code,pbpt_duration_ms,mi3_duration_ms,compare_duration_ms,nrmse,psnr,max_abs,pbpt_out_exr,mi3_out_exr,diff_exr,pbpt_log,mi3_log,meta_json
asset/scene/cbox/cbox.xml,IN_SCOPE,asset__scene__cbox__cbox,COMPARABLE,0,0,12304,1544,106,9540.164527017323,-88.78064784657906,219549.421875,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox/pbpt.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox/mi3.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox/diff.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox/pbpt.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox/mi3.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox/meta.json
asset/scene/cbox/cbox_caustics_uv_sphere.xml,IN_SCOPE,asset__scene__cbox__cbox_caustics_uv_sphere,COMPARABLE,0,0,15120,2063,54,9662.127497792171,-87.2310026458759,1377884.875,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_caustics_uv_sphere/pbpt.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_caustics_uv_sphere/mi3.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_caustics_uv_sphere/diff.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_caustics_uv_sphere/pbpt.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_caustics_uv_sphere/mi3.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_caustics_uv_sphere/meta.json
asset/scene/cbox/cbox_checkerboard_texture.xml,IN_SCOPE,asset__scene__cbox__cbox_checkerboard_texture,COMPARABLE,0,0,14724,2143,56,9556.374646677974,-88.50387966778496,222202.0,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_checkerboard_texture/pbpt.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_checkerboard_texture/mi3.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_checkerboard_texture/diff.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_checkerboard_texture/pbpt.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_checkerboard_texture/mi3.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_checkerboard_texture/meta.json
asset/scene/cbox/cbox_cu_spec.xml,IN_SCOPE,asset__scene__cbox__cbox_cu_spec,COMPARABLE,0,0,15298,1911,54,9511.200422962485,-84.44131734284794,219807.34375,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_cu_spec/pbpt.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_cu_spec/mi3.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_cu_spec/diff.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_cu_spec/pbpt.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_cu_spec/mi3.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_cu_spec/meta.json
asset/scene/cbox/cbox_diele_spec.xml,IN_SCOPE,asset__scene__cbox__cbox_diele_spec,COMPARABLE,0,0,17524,2396,45,9515.15404187912,-84.17252076094653,221534.671875,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_diele_spec/pbpt.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_diele_spec/mi3.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_diele_spec/diff.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_diele_spec/pbpt.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_diele_spec/mi3.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_diele_spec/meta.json
asset/scene/cbox/cbox_microfacet_cu_aniso.xml,IN_SCOPE,asset__scene__cbox__cbox_microfacet_cu_aniso,COMPARABLE,0,0,16837,2338,42,9546.5306410756,-84.82564133526844,221870.0,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_cu_aniso/pbpt.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_cu_aniso/mi3.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_cu_aniso/diff.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_cu_aniso/pbpt.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_cu_aniso/mi3.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_cu_aniso/meta.json
asset/scene/cbox/cbox_microfacet_cu_iso.xml,IN_SCOPE,asset__scene__cbox__cbox_microfacet_cu_iso,COMPARABLE,0,0,17938,2269,42,9523.11414219066,-87.81264776328791,219714.921875,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_cu_iso/pbpt.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_cu_iso/mi3.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_cu_iso/diff.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_cu_iso/pbpt.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_cu_iso/mi3.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_cu_iso/meta.json
asset/scene/cbox/cbox_microfacet_diele_aniso.xml,IN_SCOPE,asset__scene__cbox__cbox_microfacet_diele_aniso,COMPARABLE,0,0,19779,2988,41,9539.758142998546,-84.26636649917009,220688.3125,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_diele_aniso/pbpt.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_diele_aniso/mi3.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_diele_aniso/diff.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_diele_aniso/pbpt.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_diele_aniso/mi3.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_diele_aniso/meta.json
asset/scene/cbox/cbox_microfacet_diele_iso.xml,IN_SCOPE,asset__scene__cbox__cbox_microfacet_diele_iso,COMPARABLE,0,0,18272,2667,41,9539.797845593992,-86.74790076379978,218378.15625,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_diele_iso/pbpt.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_diele_iso/mi3.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_diele_iso/diff.exr,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_diele_iso/pbpt.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_diele_iso/mi3.log,/Users/jinceyang/Desktop/codebase/graphics/rtr2/external/pbpt/output/compare_mi3/20260226T170318Z/asset__scene__cbox__cbox_microfacet_diele_iso/meta.json
